CCN,REPORTDATETIME,SHIFT,OFFENSE,METHOD,LASTMODIFIEDDATE,BLOCKSITEADDRESS,BLOCKXCOORD,BLOCKYCOORD,WARD,ANC,DISTRICT,PSA,NEIGHBORHOODCLUSTER,BUSINESSIMPROVEMENTDISTRICT
13037637,3/23/2013 3:11:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:21 AM,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,392607,143559,3,3E,SECOND,202,11
13037647,3/23/2013 4:30:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,100  - 199 BLOCK OF CARROLL STREET NW,398758,145213,4,4B,FOURTH,401,17
13037652,3/23/2013 4:30:00 PM,EVENING,THEFT F/AUTO,OTHERS,9/13/2013 8:00:21 AM,1100 - 1299 BLOCK OF MONROE STREET NW,397476,140522,1,1A,THIRD,302,2
13037662,3/23/2013 5:00:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,1670 - 1699 BLOCK OF MARYLAND AVENUE NE,401740,137077,5,5D,FIFTH,507,23
13037665,3/23/2013 4:00:00 PM,EVENING,SEX ABUSE,OTHERS,9/13/2013 8:00:19 AM,1500 - 1599 BLOCK OF 2ND STREET SW,398813,133729,6,6D,FIRST,105,9
13037678,3/23/2013 5:37:00 PM,EVENING,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,1000 - 1099 BLOCK OF KENYON STREET NW,397653,140207,1,1A,THIRD,302,2
13037686,3/23/2013 5:30:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:21 AM,3100 - 3299 BLOCK OF 14TH STREET NW,397162,140182,1,1A,THIRD,302,2
13037707,3/23/2013 5:49:00 PM,EVENING,ROBBERY,KNIFE,9/13/2013 8:00:21 AM,2400 - 2499 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400591,132715,8,8A,SEVENTH,703,37,ANACOSTIA
13037709,3/23/2013 6:28:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,4530 - 4599 BLOCK OF WISCONSIN AVENUE NW,393039,142375,3,3E,SECOND,202,11
13037718,3/23/2013 9:05:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,1300 - 1399 BLOCK OF W STREET NW,397330,139035,1,1B,THIRD,305,3
13037719,3/23/2013 7:04:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,700 - 899 BLOCK OF MT VERNON PLACE NW,398006,137232,2,2C,THIRD,308,8,DOWNTOWN
13037725,3/23/2013 6:20:00 PM,EVENING,BURGLARY,OTHERS,9/13/2013 8:00:21 AM,407 - 5025 BLOCK OF FITCH PLACE NE,406156,136486,7,7C,SIXTH,602,31
13037727,3/23/2013 7:10:00 PM,EVENING,ROBBERY,OTHERS,9/13/2013 8:00:19 AM,1800 - 1899 BLOCK OF VERMONT AVENUE NW,397701,138567,1,1B,THIRD,305,3
13037728,3/23/2013 8:25:00 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:19 AM,1901 - 2299 BLOCK OF GOOD HOPE ROAD SE,402094,132953,8,8B,SEVENTH,701,28
13037737,3/23/2013 7:43:00 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:19 AM,1201 - 1249 BLOCK OF PENNSYLVANIA AVENUE SE,400930,134891,6,6B,FIRST,107,26,CAPITOL HILL
13037740,3/23/2013 8:05:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,4444 - 4501 BLOCK OF BENNING ROAD NE,405391,135837,7,7D,SIXTH,603,32
13037762,3/23/2013 8:37:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,102 - 159 BLOCK OF R STREET NE,399526,138303,5,5E,FIFTH,502,21
13037763,3/23/2013 9:15:00 PM,EVENING,ROBBERY,OTHERS,9/13/2013 8:00:19 AM,1300 - 1399 BLOCK OF IRVING STREET NW,397294,140084,1,1A,THIRD,302,2
13037766,3/23/2013 8:19:00 PM,EVENING,BURGLARY,OTHERS,9/13/2013 8:00:19 AM,3100 - 3299 BLOCK OF BUENA VISTA TERRACE SE,402911,131429,8,8B,SEVENTH,702,36
13037767,3/23/2013 8:32:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,9/13/2013 8:00:20 AM,1800 - 1869 BLOCK OF BENNING ROAD NE,401996,136793,6,6A,FIFTH,507,25
13037771,3/23/2013 8:41:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:21 AM,1328 - 1399 BLOCK OF RHODE ISLAND AVENUE NE,401212,139616,5,5B,FIFTH,505,22
13037772,3/23/2013 9:00:00 PM,EVENING,ROBBERY,OTHERS,9/13/2013 8:00:20 AM,1800 - 2299 BLOCK OF NEW YORK AVENUE NE,402158,138824,5,5C,FIFTH,505,22
13037778,3/23/2013 9:03:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,700 - 899 BLOCK OF MT VERNON PLACE NW,398006,137232,2,2C,THIRD,308,8,DOWNTOWN
13037779,3/23/2013 10:15:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,9/13/2013 8:00:21 AM,200 - 299 BLOCK OF 17TH STREET NE,401668,136090,6,6A,FIRST,108,25
13037790,3/23/2013 9:30:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:21 AM,5100 - 5199 BLOCK OF HANNA PLACE SE,406148,134619,7,7E,SIXTH,604,33
13037791,3/23/2013 10:14:00 PM,EVENING,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:20 AM,2800 - 2999 BLOCK OF ALABAMA AVENUE SE,402965,132500,7,7B,SIXTH,606,35
13037793,3/23/2013 10:03:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,9/13/2013 8:00:20 AM,1300 - 1399 BLOCK OF COLUMBIA ROAD NW,397302,139967,1,1A,THIRD,302,2
13037795,3/23/2013 10:45:00 PM,EVENING,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,11TH STREET NW AND S STREET NW,397655.33001178,138469.73788593,,2F,THIRD,307,7
13037800,3/23/2013 10:09:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/13/2013 8:00:19 AM,7TH STREET SE AND MISSISSIPPI AVENUE SE,400305.57001424,130059.56002213,8,8C,SEVENTH,705,39
13037806,3/23/2013 11:47:00 PM,MIDNIGHT,BURGLARY,GUN,9/13/2013 8:00:19 AM,1300 - 1399 BLOCK OF SOUTHERN AVENUE SE,401637,129905,8,8E,SEVENTH,706,38
13037807,3/23/2013 10:45:00 PM,EVENING,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,2800 - 2998 BLOCK OF NEWTON STREET NE,402821,140690,5,5C,FIFTH,503,24
13037819,3/23/2013 11:20:00 PM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:20 AM,2000 - 2099 BLOCK OF 10TH STREET NW,397745.99,138854.24,1,1B,THIRD,305,3
13037828,3/23/2013 11:42:00 PM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:19 AM,400 - 499 BLOCK OF FLORIDA AVENUE NE,400003.9300779570,137674.7610531930,6,5D,FIFTH,506,23
13037829,3/23/2013 11:14:00 PM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:20 AM,1600 - 1699 BLOCK OF V STREET SE,401627,132937,8,8A,SEVENTH,701,28
13037831,3/23/2013 11:43:00 PM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:20 AM,2000 - 2099 BLOCK OF 8TH STREET NW,398010,138818,1,1B,THIRD,305,3
13037855,3/24/2013 12:12:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:21 AM,2500 - 2880 BLOCK OF PORTER STREET NW,395175.22,140861.92,3,3C,SECOND,203,15
13037865,3/24/2013 12:50:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,1400 - 1499 BLOCK OF PERRY PLACE NW,397088,140956,1,1A,FOURTH,409,2
13037867,3/24/2013 12:38:00 AM,MIDNIGHT,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,1500 - 1599 BLOCK OF 9TH STREET NW,397921,138058,6,6E,THIRD,307,7
13037891,3/24/2013 1:46:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:21 AM,2200 - 2399 BLOCK OF RAND PLACE NE,402326,138387,5,5C,FIFTH,503,23
13037893,3/24/2013 1:06:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:21 AM,2200 - 2399 BLOCK OF RHODE ISLAND AVENUE NE,402348,140306,5,5C,FIFTH,503,22
13037899,3/24/2013 1:06:00 AM,MIDNIGHT,BURGLARY,OTHERS,9/13/2013 8:00:19 AM,1700 - 1735 BLOCK OF POTOMAC AVENUE SE,401731,134967,6,6B,FIRST,108,26
13037902,3/24/2013 1:40:00 AM,MIDNIGHT,ROBBERY,OTHERS,9/13/2013 8:00:19 AM,K STREET NW AND 10TH STREET NW,397745.87001186,137185.56978874,2,2C,FIRST,101,8,DOWNTOWN
13037912,3/24/2013 1:54:00 AM,MIDNIGHT,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,1300 - 1399 BLOCK OF U STREET NW,397330,138792,1,1B,THIRD,305,3
13037914,3/24/2013 2:13:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,600 - 699 BLOCK OF L STREET NW,398186,137367,6,6E,THIRD,308,8
13037915,3/24/2013 2:31:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:21 AM,2600 - 2699 BLOCK OF QUEENS CHAPEL ROAD NE,402105.6173439070,139563.9188789460,5,5C,FIFTH,505,22
13037917,3/24/2013 2:06:00 AM,MIDNIGHT,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,1301 - 1398 BLOCK OF 2ND STREET NE,399695,137774,6,6C,FIFTH,506,25,NOMA
13037919,3/24/2013 2:45:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,9/13/2013 8:00:21 AM,1222 - 1225 BLOCK OF 1ST STREET NE,399489,137664,6,6C,FIFTH,506,25,NOMA
13037926,3/24/2013 2:13:00 AM,MIDNIGHT,ROBBERY,OTHERS,9/13/2013 8:00:20 AM,2400 - 2499 BLOCK OF 18TH STREET NW,396326,139306,1,1C,THIRD,303,1,ADAMS MORGAN
13037930,3/24/2013 2:00:00 AM,MIDNIGHT,ROBBERY,OTHERS,9/13/2013 8:00:19 AM,1212 - 1299 BLOCK OF CONNECTICUT AVENUE NW,396372,137666,2,2B,SECOND,208,6,GOLDEN TRIANGLE
13037931,3/24/2013 3:11:00 AM,MIDNIGHT,ROBBERY,GUN,9/13/2013 8:00:19 AM,2100 - 2199 BLOCK OF 10TH STREET NW,397745.95,138975.43,1,1B,THIRD,305,3
13037950,3/24/2013 3:54:00 AM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:21 AM,1800 - 1899 BLOCK OF BELMONT ROAD NW,396273,139190,1,1C,THIRD,303,1,ADAMS MORGAN
13037951,3/24/2013 3:48:00 AM,MIDNIGHT,THEFT/OTHER,OTHERS,9/13/2013 8:00:21 AM,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,396217.89,138008.23,2,2B,FOURTH,404,6
13037960,3/24/2013 4:25:00 AM,MIDNIGHT,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,740 - 829 BLOCK OF BARNABY STREET SE,400487,129093,8,8E,SEVENTH,706,39
13037980,3/24/2013 5:00:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:21 AM,1711 - 1717 BLOCK OF FLORIDA AVENUE NW,396541,138919,1,1C,THIRD,303,6
13037982,3/24/2013 5:01:00 AM,MIDNIGHT,ROBBERY,GUN,9/13/2013 8:00:21 AM,1100 - 1199 BLOCK OF FLORIDA AVENUE NW,397609,139207,1,1B,THIRD,305,3
13037990,3/24/2013 6:54:00 AM,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:21 AM,5445 - 5598 BLOCK OF CENTRAL AVENUE SE,406812,135393,7,7E,SIXTH,604,33
13037993,3/24/2013 6:00:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/13/2013 8:00:20 AM,1400 - 1499 BLOCK OF SOUTH CAPITOL STREET,399211,133853,6,6D,FIRST,106,9
13037997,3/24/2013 7:01:00 AM,DAY,THEFT/OTHER,OTHERS,9/13/2013 8:00:21 AM,1250 - 1399 BLOCK OF NEW YORK AVENUE NE,401165,138586,5,5C,FIFTH,505,22
13038012,3/24/2013 7:59:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:19 AM,4805 - 4904 BLOCK OF ALABAMA AVENUE SE,405252,134987,7,7F,SIXTH,604,33
13038015,3/24/2013 9:00:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:21 AM,1817 - 1942 BLOCK OF GOOD HOPE ROAD SE,401901,133068,8,8A,SEVENTH,701,34
13038016,3/24/2013 9:14:00 AM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,2811 - 2899 BLOCK OF ONTARIO ROAD NW,396351,139734,1,1C,THIRD,303,1
13038017,3/24/2013 9:02:00 AM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:20 AM,2820 - 2899 BLOCK OF 15TH STREET NW,396925,139772,1,1A,THIRD,304,2
13038021,3/24/2013 10:00:00 AM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,1500 - 1599 BLOCK OF FULLER STREET NW,396883.75,139657.02,1,1B,THIRD,304,2
13038023,3/24/2013 9:58:00 AM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,1700 - 1799 BLOCK OF SUMMIT PLACE NW,396449,139826,1,1C,THIRD,303,1
13038026,3/24/2013 10:08:00 AM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,V STREET NW AND 10TH STREET NW,397746.07999586,138916.03001435,1,1B,THIRD,305,3
13038030,3/24/2013 9:35:00 AM,DAY,BURGLARY,OTHERS,9/13/2013 8:00:21 AM,4800  - 4817 BLOCK OF GEORGIA AVENUE NW,397660,142303,4,4C,FOURTH,404,18
13038031,3/24/2013 10:02:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:21 AM,500 - 599 BLOCK OF 61ST STREET NE,407499,136456,7,7C,SIXTH,608,31
13038039,3/24/2013 11:45:00 AM,DAY,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,3523 - 3599 BLOCK OF 14TH STREET NW,397162,140894,1,1A,FOURTH,409,2
13038040,3/24/2013 10:49:00 AM,DAY,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,1670 - 1699 BLOCK OF MARYLAND AVENUE NE,401740,137077,5,5D,FIFTH,507,23
13038042,3/24/2013 11:28:00 AM,DAY,THEFT/OTHER,OTHERS,9/13/2013 8:00:21 AM,20 - 199 BLOCK OF FORRESTER STREET SW,399117,128601,8,8D,SEVENTH,708,39
13038044,3/24/2013 11:00:00 AM,DAY,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,800 - 899 BLOCK OF 7TH STREET NW,398099,136943,2,2C,FIRST,102,8,DOWNTOWN
13038048,3/24/2013 11:16:00 AM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:20 AM,100 - 199 BLOCK OF 35TH STREET SE,403811,135594,7,7F,SIXTH,603,32
13038050,3/24/2013 12:00:00 PM,DAY,THEFT/OTHER,OTHERS,9/13/2013 8:00:21 AM,H STREET NE AND 11TH STREET NE,400735.09999864,136927.53999650,6,6A,FIRST,104,25
13038051,3/24/2013 11:50:00 AM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,500  - 699 BLOCK OF ONEIDA PLACE NW,398165,143788,4,4B,FOURTH,402,17
13038054,3/24/2013 12:00:00 PM,DAY,ROBBERY,OTHERS,9/13/2013 8:00:21 AM,700 - 899 BLOCK OF MT VERNON PLACE NW,398006,137232,2,2C,THIRD,308,8,DOWNTOWN
13038058,3/24/2013 12:13:00 PM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:20 AM,1 - 99 BLOCK OF RHODE ISLAND AVENUE NW,399081,138710,5,5E,FIFTH,501,21
13038066,3/24/2013 12:26:00 PM,DAY,ROBBERY,GUN,9/13/2013 8:00:21 AM,PHELPS PLACE NW AND BANCROFT PLACE NW,395799.99999406,138553.67001401,2,2D,SECOND,208,1
13038072,3/24/2013 12:20:00 PM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:21 AM,400 - 499 BLOCK OF I STREET NW,398477,137052,6,6E,FIRST,102,8,MOUNT VERNON TRIANGLE CID
13038075,3/24/2013 1:32:00 PM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:20 AM,BASS PLACE SE AND 51ST STREET SE,406224.84998773,135318.87001101,7,7E,SIXTH,604,33
13038078,3/24/2013 1:15:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,9/13/2013 8:00:21 AM,1800 - 1899 BLOCK OF 8TH STREET NW,398010,138551,1,1B,THIRD,305,3
13038087,3/24/2013 1:26:00 PM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:20 AM,HARVARD STREET NW AND 11TH STREET NW,397654.79999578,139875.03001524,1,1B,THIRD,304,2
13038095,3/24/2013 1:29:00 PM,DAY,THEFT/OTHER,OTHERS,9/13/2013 8:00:21 AM,1200 - 1299 BLOCK OF G STREET NW,397497,136718,2,2C,FIRST,101,8,DOWNTOWN
13038098,3/24/2013 2:00:00 PM,DAY,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,2300 - 2399 BLOCK OF GOOD HOPE ROAD SE,402258,132857,8,8B,SEVENTH,701,28
13038101,3/24/2013 1:49:00 PM,DAY,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,1670 - 1699 BLOCK OF MARYLAND AVENUE NE,401740,137077,5,5D,FIFTH,507,23
13038103,3/24/2013 12:05:00 PM,DAY,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:21 AM,1300  - 1399 BLOCK OF TAYLOR STREET NW,397293,141435,4,4C,FOURTH,404,18
13038109,3/24/2013 3:00:00 PM,EVENING,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,1820 - 1899 BLOCK OF 9TH STREET NW,397921,138592,1,1B,THIRD,305,3
13038117,3/24/2013 3:30:00 PM,EVENING,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,1500 - 1599 BLOCK OF Q STREET NW,396917,138140,2,2B,SECOND,208,6
13038126,3/24/2013 3:21:00 PM,EVENING,THEFT F/AUTO,OTHERS,9/13/2013 8:00:21 AM,2000 - 2099 BLOCK OF VERMONT AVENUE NW,397832.99,138854.72,1,1B,THIRD,305,3
13038139,3/24/2013 3:54:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,1100 - 1199 BLOCK OF 14TH STREET NW,397228,137406,2,2F,THIRD,307,8,DOWNTOWN
13038147,3/24/2013 4:40:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,31ST STREET NW AND M STREET NW,394693.02005703,137483.26463702,2,2E,SECOND,206,4,GEORGETOWN
13038150,3/24/2013 9:35:00 PM,EVENING,THEFT F/AUTO,OTHERS,9/13/2013 8:00:21 AM,2500 - 2599 BLOCK OF MOZART PLACE NW,396721,139565,1,1C,THIRD,303,1
13038152,3/24/2013 3:30:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,1200 - 1299 BLOCK OF G STREET NW,397497,136718,2,2C,FIRST,101,8,DOWNTOWN
13038154,3/24/2013 4:45:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,3000 - 3099 BLOCK OF 14TH STREET NW,397174,140033,1,1A,THIRD,302,2
13038155,3/24/2013 5:00:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,600 - 708 BLOCK OF CHESAPEAKE STREET SE,400229.7407341660,129046.2877331860,8,8D,SEVENTH,706,39
13038160,3/24/2013 5:21:00 PM,EVENING,THEFT F/AUTO,OTHERS,9/13/2013 8:00:20 AM,9TH STREET NW AND U STREET NW,397922.51999603,138791.61999823,1,1B,THIRD,305,3
13038163,3/24/2013 4:52:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,9/13/2013 8:00:19 AM,4000 - 4999 BLOCK OF 9TH STREET NE,400554,141343,5,5B,FOURTH,405,20
13038171,3/24/2013 5:53:00 PM,EVENING,THEFT F/AUTO,OTHERS,9/13/2013 8:00:21 AM,3300 - 3399 BLOCK OF AMES STREET NE,403540,135863,7,7D,SIXTH,601,32
13038173,3/24/2013 5:33:00 PM,EVENING,ROBBERY,OTHERS,9/13/2013 8:00:21 AM,1800 - 1899 BLOCK OF Q STREET SE,401893,133657,8,8A,SIXTH,607,34
13038181,3/24/2013 5:56:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,3100 - 3299 BLOCK OF 14TH STREET NW,397162,140182,1,1A,THIRD,302,2
13038184,3/24/2013 6:37:00 PM,EVENING,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,6TH STREET NW AND Q STREET NW,398273.97999635,138140.09999763,6,6E,THIRD,308,7
13038189,3/24/2013 2:10:00 PM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,1700 - 1799 BLOCK OF VERMONT AVENUE NW,397611.3716757360,138370.2608618380,2,2F,THIRD,307,7
13038213,3/24/2013 7:22:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,4300 - 4399 BLOCK OF HALLEY TERRACE SE,399420,128792,8,8D,SEVENTH,708,39
13038218,3/24/2013 7:41:00 PM,EVENING,ROBBERY,GUN,9/13/2013 8:00:21 AM,1500 - 1599 BLOCK OF MARION STREET NW,398185,138058,6,6E,THIRD,308,7
13038225,3/24/2013 9:05:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,900 - 999 BLOCK OF 10TH STREET NW,397745,137126,2,2C,FIRST,101,8,DOWNTOWN
13038232,3/24/2013 8:43:00 PM,EVENING,BURGLARY,OTHERS,9/13/2013 8:00:21 AM,1700 - 1799 BLOCK OF M STREET NE,401863,137530,5,5D,FIFTH,507,23
13038234,3/24/2013 8:53:00 PM,EVENING,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,4500 - 4599 BLOCK OF FORT DRIVE NW,393194,142322,3,3E,SECOND,202,11
13038243,3/24/2013 9:26:00 PM,EVENING,THEFT F/AUTO,OTHERS,9/13/2013 8:00:20 AM,17TH STREET NE AND L STREET NE,401822.33999964,137317.81001286,5,5D,FIFTH,507,23
13038268,3/24/2013 11:52:00 PM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,500 - 599 BLOCK OF LAMONT STREET NW,398203.14,140362.84,1,1A,THIRD,302,2
13038273,3/24/2013 11:03:00 PM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:20 AM,400 - 499 BLOCK OF BURBANK STREET SE,404939,135095,7,7F,SIXTH,603,33
13038280,3/25/2013 12:00:00 AM,MIDNIGHT,ROBBERY,GUN,9/13/2013 8:00:20 AM,800 - 899 BLOCK OF 20TH STREET NE,402152,137048,5,5D,FIFTH,507,23
13038285,3/25/2013 5:00:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,1700 - 1799 BLOCK OF CHURCH STREET NW,396523,138059,2,2B,SECOND,208,6
13038304,3/25/2013 2:57:00 AM,MIDNIGHT,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,2248 - 2499 BLOCK OF BENNING ROAD NE,402453,136691,7,7D,FIFTH,507,
13038311,3/25/2013 2:52:00 AM,MIDNIGHT,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,5400 - 5499 BLOCK OF JAMES PLACE NE,406738,136915,7,7C,SIXTH,608,31
13038312,3/25/2013 2:50:00 AM,MIDNIGHT,ROBBERY,OTHERS,9/13/2013 8:00:19 AM,900  - 1199 BLOCK OF GALLATIN STREET NW,397703.83,142665.88,4,4D,FOURTH,403,18
13038319,3/25/2013 5:56:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,9/13/2013 8:00:19 AM,576 - 699 BLOCK OF 49TH PLACE NE,406000,136648,7,7C,SIXTH,602,31
13038334,3/25/2013 8:20:00 AM,DAY,THEFT/OTHER,OTHERS,9/13/2013 8:00:19 AM,2900 - 2999 BLOCK OF MILLS AVENUE NE,402241,140094,5,5C,FIFTH,503,22
13038337,3/25/2013 10:02:00 AM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,1400  - 1499 BLOCK OF WEBSTER STREET NW,397085,141789,4,4C,FOURTH,404,18
13038343,3/25/2013 8:05:00 AM,DAY,BURGLARY,OTHERS,9/13/2013 8:00:21 AM,3200 - 3299 BLOCK OF PINE STREET NW,396859,140350,1,1A,FOURTH,408,2
13038344,3/25/2013 8:55:00 AM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,3820 - 3899 BLOCK OF FULTON STREET NW,393371,139814,3,3B,SECOND,204,14
13038351,3/25/2013 8:38:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:21 AM,4000 - 4099 BLOCK OF 21ST STREET NE,402149,141232,5,5B,FIFTH,503,24
13038354,3/25/2013 8:58:00 AM,DAY,THEFT/OTHER,OTHERS,9/13/2013 8:00:20 AM,600 - 699 BLOCK OF 15TH STREET NW,397081,136664,2,2A,SECOND,207,
13038355,3/24/2013 8:51:00 AM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,3100 - 3199 BLOCK OF CATHEDRAL AVENUE NW,394598,140127,3,3C,SECOND,204,15
13038359,3/25/2013 8:58:00 AM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:21 AM,5400 - 5499 BLOCK OF POTOMAC AVENUE NW,390524,139975,3,3D,SECOND,205,13
13038362,3/25/2013 8:43:00 AM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,9/13/2013 8:00:19 AM,5200 - 5299 BLOCK OF CLAY STREET NE,406392,136190,7,7C,SIXTH,608,31
13038366,3/25/2013 9:37:00 AM,DAY,MOTOR VEHICLE THEFT,OTHERS,9/13/2013 8:00:19 AM,520 - 627 BLOCK OF 47TH STREET NE,405636,136523,7,7D,SIXTH,602,30
13038387,3/25/2013 10:44:00 AM,DAY,ROBBERY,GUN,9/13/2013 8:00:21 AM,2589 - 2671 BLOCK OF NAYLOR ROAD SE,402595,132803,8,8B,SIXTH,606,35
13038395,3/25/2013 10:59:00 AM,DAY,ROBBERY,GUN,9/13/2013 8:00:20 AM,2800 - 2999 BLOCK OF ALABAMA AVENUE SE,402965,132500,7,7B,SIXTH,606,35
13038397,3/25/2013 11:45:00 AM,DAY,THEFT F/AUTO,OTHERS,9/13/2013 8:00:19 AM,7TH STREET SE AND E STREET SE,400331.41999826,134987.53999470,6,6B,FIRST,107,26
